inference_index,op_index,event_name,semantic_layer_name,kernel_tag,semantic_role,relative_start_ns,duration_ns,absolute_monotonic_start_ns,absolute_monotonic_end_ns,inference_ts_start_ns,inference_ts_end_ns,inference_dur_us,source_etdump_file
1,62,"Fully Connected (NC, F32) GEMM #34",features.18.0,K1,pointwise,235606000,4747000,1476873482875623,1476873487622623,1476873247269623,1476873497517018,250247,cache_2026-04-17_07-01-50_executorch_iter_01.etdump
1,63,Mean (ND) Reduce2 #1,ReduceMean,GAP,global_avg_pool_step1,240353000,216000,1476873487622623,1476873487838623,1476873247269623,1476873497517018,250247,cache_2026-04-17_07-01-50_executorch_iter_01.etdump
1,64,"Transpose (ND, X32) #2",layout_transform,TRANSPOSE,layout_transform,240569000,14000,1476873487838623,1476873487852623,1476873247269623,1476873497517018,250247,cache_2026-04-17_07-01-50_executorch_iter_01.etdump
1,65,"Fully Connected (NC, F32) GEMM #1",classifier.1,FC,classifier,240974895,3987000,1476873488244518,1476873492231518,1476873247269623,1476873497517018,250247,cache_2026-04-17_07-01-50_executorch_iter_01.etdump
2,0,"Transpose (ND, X32) #1",layout_transform,TRANSPOSE,layout_transform,0,4383000,1476873528822154,1476873533205154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,1,"Convolution (NHWC, F32) IGEMM #1",features.0.0,K3,stem_conv,4383000,3532000,1476873533205154,1476873536737154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,2,"Convolution (NHWC, F32) DWConv #1",features.1.conv.0,K3DW,depthwise,7915000,3900000,1476873536737154,1476873540637154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,3,"Fully Connected (NC, F32) GEMM #1",features.1.conv.3,K1,project,11815000,3392000,1476873540637154,1476873544029154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,4,"Fully Connected (NC, F32) GEMM #2",features.2.conv.0,K1,expand,15207000,4563000,1476873544029154,1476873548592154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,5,"Convolution (NHWC, F32) DWConv #2",features.2.conv.3,K3DW,depthwise,19770000,4163000,1476873548592154,1476873552755154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,6,"Fully Connected (NC, F32) GEMM #3",features.2.conv.6,K1,project,23933000,3846000,1476873552755154,1476873556601154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,7,"Fully Connected (NC, F32) GEMM #4",features.3.conv.0,K1,expand,27779000,4106000,1476873556601154,1476873560707154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,8,"Convolution (NHWC, F32) DWConv #3",features.3.conv.3,K3DW,depthwise,31885000,4331000,1476873560707154,1476873565038154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,9,"Fully Connected (NC, F32) GEMM #5",features.3.conv.6,K1,project+skip_fused,36216000,4068000,1476873565038154,1476873569106154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,10,Add (ND) #1,residual_add,ADD,residual_add,40284000,3176000,1476873569106154,1476873572282154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,11,"Fully Connected (NC, F32) GEMM #6",features.4.conv.0,K1,expand,43460000,4099000,1476873572282154,1476873576381154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,12,"Convolution (NHWC, F32) DWConv #4",features.4.conv.3,K3DW,depthwise,47559000,3738000,1476873576381154,1476873580119154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,13,"Fully Connected (NC, F32) GEMM #7",features.4.conv.6,K1,project,51297000,3682000,1476873580119154,1476873583801154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,14,"Fully Connected (NC, F32) GEMM #8",features.5.conv.0,K1,expand,54979000,3757000,1476873583801154,1476873587558154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,15,"Convolution (NHWC, F32) DWConv #5",features.5.conv.3,K3DW,depthwise,58736000,3837000,1476873587558154,1476873591395154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,16,"Fully Connected (NC, F32) GEMM #9",features.5.conv.6,K1,project+skip_fused,62573000,3746000,1476873591395154,1476873595141154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,17,Add (ND) #2,residual_add,ADD,residual_add,66319000,3577000,1476873595141154,1476873598718154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,18,"Fully Connected (NC, F32) GEMM #10",features.6.conv.0,K1,expand,69896000,3761000,1476873598718154,1476873602479154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,19,"Convolution (NHWC, F32) DWConv #6",features.6.conv.3,K3DW,depthwise,73657000,4031000,1476873602479154,1476873606510154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,20,"Fully Connected (NC, F32) GEMM #11",features.6.conv.6,K1,project+skip_fused,77688000,3945000,1476873606510154,1476873610455154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,21,Add (ND) #3,residual_add,ADD,residual_add,81633000,3744000,1476873610455154,1476873614199154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,22,"Fully Connected (NC, F32) GEMM #12",features.7.conv.0,K1,expand,85377000,3934000,1476873614199154,1476873618133154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,23,"Convolution (NHWC, F32) DWConv #7",features.7.conv.3,K3DW,depthwise,89311000,3753000,1476873618133154,1476873621886154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,24,"Fully Connected (NC, F32) GEMM #13",features.7.conv.6,K1,project,93064000,3809000,1476873621886154,1476873625695154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,25,"Fully Connected (NC, F32) GEMM #14",features.8.conv.0,K1,expand,96873000,3918000,1476873625695154,1476873629613154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,26,"Convolution (NHWC, F32) DWConv #8",features.8.conv.3,K3DW,depthwise,100791000,3607000,1476873629613154,1476873633220154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,27,"Fully Connected (NC, F32) GEMM #15",features.8.conv.6,K1,project+skip_fused,104398000,3731000,1476873633220154,1476873636951154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,28,Add (ND) #4,residual_add,ADD,residual_add,108129000,3578000,1476873636951154,1476873640529154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,29,"Fully Connected (NC, F32) GEMM #16",features.9.conv.0,K1,expand,111707000,3857000,1476873640529154,1476873644386154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,30,"Convolution (NHWC, F32) DWConv #9",features.9.conv.3,K3DW,depthwise,115564000,3772000,1476873644386154,1476873648158154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,31,"Fully Connected (NC, F32) GEMM #17",features.9.conv.6,K1,project+skip_fused,119336000,3946000,1476873648158154,1476873652104154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,32,Add (ND) #5,residual_add,ADD,residual_add,123282000,3590000,1476873652104154,1476873655694154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,33,"Fully Connected (NC, F32) GEMM #18",features.10.conv.0,K1,expand,126872000,3958000,1476873655694154,1476873659652154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,34,"Convolution (NHWC, F32) DWConv #10",features.10.conv.3,K3DW,depthwise,130830000,3365000,1476873659652154,1476873663017154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,35,"Fully Connected (NC, F32) GEMM #19",features.10.conv.6,K1,project+skip_fused,134195000,4190000,1476873663017154,1476873667207154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,36,Add (ND) #6,residual_add,ADD,residual_add,138385000,3694000,1476873667207154,1476873670901154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,37,"Fully Connected (NC, F32) GEMM #20",features.11.conv.0,K1,expand,142079000,3866000,1476873670901154,1476873674767154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,38,"Convolution (NHWC, F32) DWConv #11",features.11.conv.3,K3DW,depthwise,145945000,3173000,1476873674767154,1476873677940154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,39,"Fully Connected (NC, F32) GEMM #21",features.11.conv.6,K1,project,149118000,4003000,1476873677940154,1476873681943154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,40,"Fully Connected (NC, F32) GEMM #22",features.12.conv.0,K1,expand,153121000,4195000,1476873681943154,1476873686138154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,41,"Convolution (NHWC, F32) DWConv #12",features.12.conv.3,K3DW,depthwise,157316000,4039000,1476873686138154,1476873690177154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,42,"Fully Connected (NC, F32) GEMM #23",features.12.conv.6,K1,project+skip_fused,161355000,3518000,1476873690177154,1476873693695154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,43,Add (ND) #7,residual_add,ADD,residual_add,164873000,3453000,1476873693695154,1476873697148154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,44,"Fully Connected (NC, F32) GEMM #24",features.13.conv.0,K1,expand,168326000,4002000,1476873697148154,1476873701150154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,45,"Convolution (NHWC, F32) DWConv #13",features.13.conv.3,K3DW,depthwise,172328000,3632000,1476873701150154,1476873704782154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,46,"Fully Connected (NC, F32) GEMM #25",features.13.conv.6,K1,project+skip_fused,175960000,3630000,1476873704782154,1476873708412154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,47,Add (ND) #8,residual_add,ADD,residual_add,179590000,3598000,1476873708412154,1476873712010154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,48,"Fully Connected (NC, F32) GEMM #26",features.14.conv.0,K1,expand,183188000,4116000,1476873712010154,1476873716126154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,49,"Convolution (NHWC, F32) DWConv #14",features.14.conv.3,K3DW,depthwise,187304000,2988000,1476873716126154,1476873719114154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,50,"Fully Connected (NC, F32) GEMM #27",features.14.conv.6,K1,project,190292000,3934000,1476873719114154,1476873723048154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,51,"Fully Connected (NC, F32) GEMM #28",features.15.conv.0,K1,expand,194226000,4396000,1476873723048154,1476873727444154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,52,"Convolution (NHWC, F32) DWConv #15",features.15.conv.3,K3DW,depthwise,198622000,3892000,1476873727444154,1476873731336154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,53,"Fully Connected (NC, F32) GEMM #29",features.15.conv.6,K1,project+skip_fused,202514000,4358000,1476873731336154,1476873735694154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,54,Add (ND) #9,residual_add,ADD,residual_add,206872000,3290000,1476873735694154,1476873738984154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,55,"Fully Connected (NC, F32) GEMM #30",features.16.conv.0,K1,expand,210162000,4273000,1476873738984154,1476873743257154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,56,"Convolution (NHWC, F32) DWConv #16",features.16.conv.3,K3DW,depthwise,214435000,3995000,1476873743257154,1476873747252154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,57,"Fully Connected (NC, F32) GEMM #31",features.16.conv.6,K1,project+skip_fused,218430000,4717000,1476873747252154,1476873751969154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,58,Add (ND) #10,residual_add,ADD,residual_add,223147000,3457000,1476873751969154,1476873755426154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,59,"Fully Connected (NC, F32) GEMM #32",features.17.conv.0,K1,expand,226604000,4167000,1476873755426154,1476873759593154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,60,"Convolution (NHWC, F32) DWConv #17",features.17.conv.3,K3DW,depthwise,230771000,3923000,1476873759593154,1476873763516154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,61,"Fully Connected (NC, F32) GEMM #33",features.17.conv.6,K1,project,234694000,4468000,1476873763516154,1476873767984154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,62,"Fully Connected (NC, F32) GEMM #34",features.18.0,K1,pointwise,239162000,4698000,1476873767984154,1476873772682154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,63,Mean (ND) Reduce2 #1,ReduceMean,GAP,global_avg_pool_step1,243860000,239000,1476873772682154,1476873772921154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,64,"Transpose (ND, X32) #2",layout_transform,TRANSPOSE,layout_transform,244099000,27000,1476873772921154,1476873772948154,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
2,65,"Fully Connected (NC, F32) GEMM #1",classifier.1,FC,classifier,244847657,5797000,1476873773669811,1476873779466811,1476873528822154,1476873784674733,255852,cache_2026-04-17_07-01-50_executorch_iter_02.etdump
3,0,"Transpose (ND, X32) #1",layout_transform,TRANSPOSE,layout_transform,0,4361000,1476873818951223,1476873823312223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,1,"Convolution (NHWC, F32) IGEMM #1",features.0.0,K3,stem_conv,4361000,3505000,1476873823312223,1476873826817223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,2,"Convolution (NHWC, F32) DWConv #1",features.1.conv.0,K3DW,depthwise,7866000,3953000,1476873826817223,1476873830770223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,3,"Fully Connected (NC, F32) GEMM #1",features.1.conv.3,K1,project,11819000,3337000,1476873830770223,1476873834107223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,4,"Fully Connected (NC, F32) GEMM #2",features.2.conv.0,K1,expand,15156000,4396000,1476873834107223,1476873838503223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,5,"Convolution (NHWC, F32) DWConv #2",features.2.conv.3,K3DW,depthwise,19552000,3982000,1476873838503223,1476873842485223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,6,"Fully Connected (NC, F32) GEMM #3",features.2.conv.6,K1,project,23534000,3751000,1476873842485223,1476873846236223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,7,"Fully Connected (NC, F32) GEMM #4",features.3.conv.0,K1,expand,27285000,3985000,1476873846236223,1476873850221223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,8,"Convolution (NHWC, F32) DWConv #3",features.3.conv.3,K3DW,depthwise,31270000,4385000,1476873850221223,1476873854606223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,9,"Fully Connected (NC, F32) GEMM #5",features.3.conv.6,K1,project+skip_fused,35655000,3943000,1476873854606223,1476873858549223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,10,Add (ND) #1,residual_add,ADD,residual_add,39598000,3130000,1476873858549223,1476873861679223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
3,11,"Fully Connected (NC, F32) GEMM #6",features.4.conv.0,K1,expand,42728000,4064000,1476873861679223,1476873865743223,1476873818951223,1476874070880015,251928,cache_2026-04-17_07-01-50_executorch_iter_03.etdump
